complaint_id,customer_id,complaint_type,complaint_date,status,resolution_days,priority
5284,43696,Wrong Plan Charged,2023-08-09 18:30:15,Escalated,,Low
5285,36314,Porting Issue,2023-10-18 22:38:38,In Progress,,Critical
5286,18710,Signal Not Available,2026-03-15 01:50:25,Open,,Critical
5287,24720,Call Drop,2023-01-27 22:14:20,Escalated,,Critical
5288,2445,Network Issue,2025-12-16 16:29:27,Escalated,,Critical
5289,20968,SIM Activation,2024-12-01 16:11:19,Resolved,7,High
5290,22761,Porting Issue,2023-09-06 04:40:35,Closed,5,Medium
5291,42104,Slow Internet,2025-08-06 08:49:10,Escalated,,Medium
5292,38081,Porting Issue,2025-08-09 22:06:31,Escalated,,Low
5293,35794,SIM Activation,2023-12-16 04:41:07,Closed,8,Low
5294,24433,Billing Dispute,2024-07-08 06:57:31,In Progress,,Critical
5295,7152,Customer Service,2024-05-23 11:18:11,Closed,1,High
5296,17679,Customer Service,2023-04-20 02:05:31,Escalated,,High
5297,36768,Porting Issue,2024-10-06 12:33:15,Open,,Low
5298,37500,Signal Not Available,2023-11-21 12:23:41,Open,,High
5299,37055,Call Drop,2024-01-28 23:15:52,Resolved,0,High
5300,669,Signal Not Available,2023-07-26 16:44:51,Closed,6,Critical
5301,2814,Refund Request,2025-08-07 02:37:22,In Progress,,High
5302,28080,Network Issue,2023-11-16 20:57:53,Open,,Low
5303,22362,Data Not Working,2025-10-29 18:11:41,Closed,6,High
5304,19329,Wrong Plan Charged,2025-10-23 16:57:31,Escalated,,Medium
5305,15530,Porting Issue,2025-04-22 11:41:12,Escalated,,Medium
5306,18406,Customer Service,2025-10-24 17:29:57,Open,,Critical
5307,16652,Customer Service,2026-07-15 05:13:02,Escalated,,High
5308,32071,Signal Not Available,2025-06-13 07:13:42,Open,,Low
5309,12391,Customer Service,2024-12-08 20:47:21,Open,,Low
5310,13240,Slow Internet,2025-10-14 09:58:42,In Progress,,Low
5311,3396,SIM Activation,2024-02-09 12:28:36,In Progress,,Low
5312,36592,Slow Internet,2024-02-23 07:52:33,In Progress,,Critical
5313,6401,Billing Dispute,2025-04-19 01:47:46,Resolved,0,Critical
5314,49069,Slow Internet,2024-09-09 19:11:19,Escalated,,Medium
5315,17844,Network Issue,2023-03-09 03:31:57,Closed,3,High
5316,24095,SIM Activation,2025-08-14 14:17:06,Escalated,,Critical
5317,23474,Network Issue,2023-04-13 17:12:16,In Progress,,Low
5318,43289,SIM Activation,2024-06-02 02:53:58,In Progress,,Medium
5319,38332,Data Not Working,2024-03-10 03:07:40,Open,,High
5320,22154,SIM Activation,2023-07-22 03:59:12,Open,,Critical
5321,44326,Porting Issue,2023-05-18 10:59:24,In Progress,,Critical
5322,27735,SIM Activation,2023-04-30 10:34:34,Open,,Critical
5323,30025,Network Issue,2026-07-17 01:24:53,In Progress,,High
5324,11000,Network Issue,2025-03-06 17:26:24,Open,,Low
5325,46083,Refund Request,2023-01-07 05:01:45,Open,,Medium
5326,22364,Recharge Failure,2025-04-23 11:47:14,In Progress,,Medium
5327,36334,Refund Request,2023-04-03 09:36:57,Open,,Low
5328,3925,Refund Request,2025-08-16 03:50:48,In Progress,,Medium
5329,37074,Data Not Working,2026-05-21 14:35:19,In Progress,,Critical
5330,42551,Signal Not Available,2025-01-17 20:43:17,Closed,12,Medium
5331,8817,Refund Request,2023-12-15 19:00:41,Closed,14,High
5332,10828,Wrong Plan Charged,2024-08-27 01:16:03,Closed,7,Medium
5333,6443,Billing Dispute,2025-07-22 09:13:28,In Progress,,Medium
5334,18761,Customer Service,2025-12-06 13:08:11,In Progress,,Medium
5335,40063,Signal Not Available,2024-05-24 13:26:30,Closed,15,Low
5336,8488,SIM Activation,2023-11-22 06:17:15,Resolved,10,Low
5337,42077,Signal Not Available,2026-03-12 14:33:02,Resolved,5,Medium
5338,18883,Customer Service,2024-05-30 03:49:15,Escalated,,Medium
5339,40777,Porting Issue,2024-11-06 10:38:49,Escalated,,Low
5340,15145,SIM Activation,2025-03-24 15:12:56,Resolved,9,Medium
5341,15119,Network Issue,2025-12-10 09:27:41,In Progress,,Critical
5342,29296,Customer Service,2025-01-01 13:37:29,Open,,High
5343,4860,Network Issue,2025-09-17 13:47:15,Resolved,9,High
5344,36026,Slow Internet,2025-04-20 02:52:45,Open,,Critical
5345,29853,Recharge Failure,2023-12-10 12:01:29,In Progress,,Critical
5346,43427,SIM Activation,2023-03-18 21:01:43,Escalated,,Medium
5347,42065,Data Not Working,2025-04-18 20:08:03,In Progress,,High
5348,20463,Network Issue,2023-06-21 02:55:41,Closed,9,Critical
5349,48442,Data Not Working,2023-03-06 22:45:27,Escalated,,Critical
5350,41415,Customer Service,2023-05-10 10:38:17,Resolved,15,Critical
5351,26885,SIM Activation,2024-04-30 21:48:17,Escalated,,Medium
5352,7640,Call Drop,2024-10-12 20:25:58,Open,,Low
5353,39349,Billing Dispute,2025-10-30 04:19:39,Resolved,12,Low
5354,15294,Porting Issue,2023-06-07 00:43:38,In Progress,,Medium
5355,16196,Refund Request,2024-12-27 16:32:31,Escalated,,Low
5356,19595,SIM Activation,2025-06-25 01:59:56,Closed,8,Medium
5357,9739,Recharge Failure,2024-04-16 06:19:10,Closed,15,Medium
5358,44863,Slow Internet,2024-05-14 10:36:50,Closed,8,High
5359,4688,Slow Internet,2023-12-27 21:52:03,In Progress,,High
5360,41623,Customer Service,2023-12-17 10:36:19,In Progress,,Low
5361,25376,SIM Activation,2023-07-20 01:08:48,Closed,9,Critical
5362,26819,Recharge Failure,2024-02-03 12:12:59,Escalated,,High
5363,18339,Customer Service,2025-03-03 22:17:48,Resolved,12,High
5364,22669,Wrong Plan Charged,2025-06-15 17:30:40,Closed,0,Low
5365,15020,Recharge Failure,2025-05-12 02:06:43,Resolved,9,Critical
5366,23693,Recharge Failure,2023-09-23 13:14:45,Resolved,3,Medium
5367,39947,Refund Request,2026-04-13 10:05:24,Open,,Medium
5368,15880,Customer Service,2023-07-31 15:06:04,Escalated,,Critical
5369,10851,Slow Internet,2023-11-01 17:08:20,Open,,Low
5370,23693,Wrong Plan Charged,2026-04-25 12:38:45,Resolved,13,Critical
5371,32888,Refund Request,2024-01-05 12:52:35,Open,,High
5372,19741,Data Not Working,2024-02-03 09:19:15,Open,,Low
5373,31933,Wrong Plan Charged,2024-05-06 10:05:06,Open,,Low
5374,2424,Customer Service,2025-02-27 07:07:23,Open,,High
5375,33656,Recharge Failure,2025-03-14 05:24:21,Open,,Medium
5376,25253,Customer Service,2025-07-18 08:08:43,Resolved,13,High
5377,40031,Wrong Plan Charged,2024-01-18 20:07:31,Escalated,,High
5378,5318,Recharge Failure,2023-10-31 00:25:34,In Progress,,High
5379,47702,Network Issue,2025-09-04 11:42:00,In Progress,,Medium
5380,5186,Slow Internet,2024-10-10 17:07:59,Escalated,,Critical
5381,39958,Customer Service,2025-06-09 08:41:49,Closed,7,Medium
5382,6782,Data Not Working,2026-05-18 10:07:08,Closed,8,Medium
5383,34139,Billing Dispute,2025-10-26 18:55:01,In Progress,,Low
5384,38142,Slow Internet,2025-10-14 12:14:52,Escalated,,Low
5385,45187,Network Issue,2023-01-31 13:32:46,Open,,Low
5386,48253,Billing Dispute,2024-09-18 01:19:38,Open,,Critical
5387,14164,Recharge Failure,2026-01-24 13:43:23,Escalated,,Low
5388,18577,Recharge Failure,2026-05-01 05:30:13,Closed,15,Medium
5389,36416,Call Drop,2025-05-13 11:47:17,Escalated,,High
5390,44016,Signal Not Available,2026-03-15 16:24:22,Closed,8,Low
5391,20567,Recharge Failure,2025-10-08 10:48:02,Escalated,,Low
5392,39216,SIM Activation,2025-06-23 17:15:03,Closed,0,High
5393,34770,Data Not Working,2023-05-30 15:59:37,In Progress,,High
5394,43253,Call Drop,2024-09-22 10:19:35,Escalated,,Low
5395,23626,Call Drop,2025-12-11 19:50:25,In Progress,,Medium
5396,27326,Slow Internet,2024-07-26 01:37:38,Closed,4,Medium
5397,40832,Customer Service,2023-05-31 22:02:55,Open,,Low
5398,7142,Wrong Plan Charged,2023-04-26 23:26:04,In Progress,,High
5399,44374,Porting Issue,2026-06-29 19:44:53,Closed,4,Low
5400,39217,Call Drop,2025-06-25 08:29:37,Escalated,,Low
5401,15795,Customer Service,2024-08-06 22:47:03,In Progress,,Medium
5402,3614,Slow Internet,2024-12-03 15:35:25,Resolved,9,Low
5403,31750,Customer Service,2024-06-27 04:55:46,Closed,11,Critical
5404,1198,Call Drop,2024-11-20 09:56:29,In Progress,,Medium
5405,15106,Recharge Failure,2026-07-19 21:57:03,In Progress,,Low
5406,16623,SIM Activation,2024-09-03 18:03:29,Escalated,,Low
5407,14833,SIM Activation,2025-08-21 12:14:50,In Progress,,Critical
5408,43663,SIM Activation,2026-05-15 17:04:02,In Progress,,Medium
5409,18213,Network Issue,2025-03-12 15:49:43,Resolved,14,Medium
5410,34650,Network Issue,2023-06-10 06:48:38,Resolved,6,Medium
5411,30260,Porting Issue,2025-02-12 16:08:59,Escalated,,Medium
5412,25538,Recharge Failure,2024-02-16 19:20:58,In Progress,,Low
5413,28447,Porting Issue,2025-07-27 07:52:12,In Progress,,Medium
5414,26898,Porting Issue,2026-03-03 22:31:22,Open,,Critical
5415,37424,Wrong Plan Charged,2025-12-26 04:38:46,Closed,14,High
5416,28205,Customer Service,2024-11-17 17:52:52,Open,,High
5417,21075,Billing Dispute,2025-05-05 17:50:46,Closed,11,Medium
5418,33964,Slow Internet,2025-10-02 22:52:12,Resolved,15,Medium
5419,37160,Refund Request,2025-01-10 08:44:23,Closed,7,Low
5420,39647,SIM Activation,2026-04-10 00:34:33,Closed,13,Medium
5421,20068,Customer Service,2024-12-20 20:24:07,Escalated,,Low
5422,30956,Refund Request,2026-01-17 18:59:38,Escalated,,Critical
5423,38550,Porting Issue,2023-05-20 22:20:24,Closed,6,High
5424,37450,Billing Dispute,2024-08-25 12:20:35,Closed,12,Low
5425,9545,Wrong Plan Charged,2026-02-11 01:15:56,Closed,1,High
5426,25792,Call Drop,2026-02-18 17:50:10,Closed,6,Critical
5427,36294,Data Not Working,2026-03-29 19:34:22,Closed,2,Low
5428,48541,Customer Service,2024-01-30 19:05:47,Open,,Low
5429,19614,Data Not Working,2025-06-22 23:17:19,In Progress,,Critical
5430,12796,Network Issue,2026-06-16 16:53:16,Escalated,,Medium
5431,34686,SIM Activation,2026-06-24 09:13:58,Open,,Medium
5432,44472,Porting Issue,2023-03-12 17:08:57,Resolved,2,Critical
5433,4695,Billing Dispute,2023-07-21 18:14:30,Escalated,,Critical
5434,40551,Slow Internet,2025-03-08 09:31:13,Open,,Medium
5435,2402,Network Issue,2025-06-27 10:33:28,Closed,0,Medium
5436,34733,Data Not Working,2026-02-19 19:36:23,Escalated,,Medium
5437,28891,Signal Not Available,2026-06-28 05:36:37,In Progress,,Medium
5438,8383,Data Not Working,2026-03-27 05:09:00,Closed,9,High
5439,319,Recharge Failure,2026-02-01 07:17:55,Closed,3,Critical
5440,26602,Customer Service,2023-11-03 16:56:36,Closed,10,Medium
5441,41838,Signal Not Available,2024-05-10 16:43:33,In Progress,,Critical
5442,37427,Call Drop,2026-02-15 19:25:36,Closed,3,Critical
5443,41988,Signal Not Available,2025-03-16 03:18:24,Open,,High
5444,44676,Recharge Failure,2024-04-17 09:27:12,Escalated,,High
5445,28965,Data Not Working,2023-06-06 10:01:50,In Progress,,Medium
5446,44477,Slow Internet,2025-07-31 15:40:39,Open,,Medium
5447,31055,Wrong Plan Charged,2026-07-04 15:06:25,Escalated,,Critical
5448,46921,Slow Internet,2023-06-22 01:01:35,In Progress,,High
5449,17588,Billing Dispute,2023-06-30 14:22:14,Open,,High
5450,44172,Porting Issue,2024-04-23 07:48:20,Resolved,6,High
5451,14881,Data Not Working,2025-06-29 04:08:29,Closed,2,Low
5452,44287,Customer Service,2023-06-18 13:27:40,In Progress,,Critical
5453,23533,Network Issue,2026-01-06 17:21:30,Resolved,3,Critical
5454,42457,Call Drop,2026-03-19 07:49:43,Escalated,,Critical
5455,42994,Recharge Failure,2023-10-19 20:48:16,Closed,15,High
5456,24394,Porting Issue,2023-01-06 05:10:08,In Progress,,Critical
5457,47687,Refund Request,2023-10-14 00:27:39,Closed,15,Critical
5458,30818,Data Not Working,2023-10-31 06:41:23,Escalated,,High
5459,17105,Slow Internet,2023-11-20 21:31:50,Resolved,10,Critical
5460,22092,Call Drop,2024-02-22 07:35:11,Escalated,,Medium
5461,1310,Slow Internet,2026-04-11 17:04:01,Escalated,,Critical
5462,37969,Wrong Plan Charged,2026-06-02 01:34:09,In Progress,,Medium
5463,29035,Porting Issue,2025-09-05 18:19:53,In Progress,,Critical
5464,17234,Refund Request,2023-02-10 11:57:16,Escalated,,High
5465,34387,SIM Activation,2024-10-14 13:55:52,Resolved,14,Low
5466,687,Billing Dispute,2023-02-26 11:17:41,Resolved,5,Critical
5467,16902,Slow Internet,2023-06-29 08:01:44,Escalated,,High
5468,10263,Call Drop,2025-04-22 18:17:27,Escalated,,Critical
5469,34194,Data Not Working,2024-06-14 07:08:29,In Progress,,High
5470,14952,Recharge Failure,2023-08-20 04:26:03,Resolved,11,Critical
5471,25573,Recharge Failure,2025-06-09 06:35:49,Open,,Low
5472,13654,Wrong Plan Charged,2023-05-21 16:52:51,Escalated,,Low
5473,28290,Call Drop,2023-12-16 16:38:27,Closed,8,High
5474,40724,Call Drop,2024-07-06 18:58:55,Open,,High
5475,785,Network Issue,2023-11-01 02:22:25,In Progress,,Medium
5476,48803,Billing Dispute,2025-03-04 19:54:25,In Progress,,High
5477,36312,Wrong Plan Charged,2023-06-16 23:53:24,Closed,11,Low
5478,48882,Refund Request,2025-04-09 07:05:47,Closed,10,Critical
5479,14213,Data Not Working,2025-07-29 19:32:13,Escalated,,Medium
5480,27251,Recharge Failure,2023-05-12 12:20:03,Closed,3,Critical
5481,47655,Customer Service,2025-03-12 08:41:59,In Progress,,Critical
5482,45713,Data Not Working,2025-05-06 20:02:09,Closed,0,High
5483,28994,Porting Issue,2023-10-30 17:48:04,Resolved,0,Medium
5484,47290,Data Not Working,2023-06-10 17:44:35,Open,,Critical
5485,24285,Slow Internet,2026-01-08 16:32:46,Open,,Critical
5486,33895,Signal Not Available,2024-03-10 01:41:01,Open,,Low
5487,42232,Customer Service,2026-02-11 02:32:51,Resolved,2,Low
5488,5026,Porting Issue,2025-11-17 03:23:02,In Progress,,Medium
5489,34889,Network Issue,2023-09-19 00:45:13,In Progress,,Critical
5490,48263,Wrong Plan Charged,2024-07-25 00:56:53,Resolved,2,High
5491,44779,SIM Activation,2024-04-23 19:45:51,Open,,Critical
5492,25993,Slow Internet,2025-09-16 03:34:39,Resolved,10,Low
5493,19190,Signal Not Available,2024-05-31 01:46:54,Resolved,2,High
5494,21688,Customer Service,2026-02-04 11:08:10,In Progress,,Critical
5495,2565,Slow Internet,2024-12-09 11:12:56,In Progress,,High
5496,9791,Porting Issue,2023-03-11 02:14:54,Closed,3,Medium
5497,44064,Wrong Plan Charged,2026-07-19 18:45:14,Resolved,11,Critical
5498,31925,Slow Internet,2023-10-24 07:01:19,Resolved,0,Low
5499,19266,Billing Dispute,2026-06-10 08:08:26,In Progress,,High
5500,463,Porting Issue,2025-10-24 08:30:37,Resolved,8,Medium
5501,28707,Recharge Failure,2026-07-18 20:22:49,Open,,Critical
5502,40048,SIM Activation,2023-05-30 09:51:56,In Progress,,Medium
5503,22444,Slow Internet,2023-11-14 16:00:10,Closed,6,High
5504,24378,Network Issue,2026-03-31 04:04:44,Closed,12,Critical
5505,15571,Refund Request,2024-02-29 02:24:37,Open,,High
5506,14877,Porting Issue,2023-11-19 13:33:02,Escalated,,Medium
5507,49299,Billing Dispute,2024-02-11 03:47:53,Closed,5,High
5508,44747,Wrong Plan Charged,2023-09-26 07:58:00,Closed,15,Critical
5509,20009,Data Not Working,2023-12-16 19:12:14,In Progress,,Low
5510,5630,Network Issue,2023-03-21 11:52:07,Resolved,13,Critical
5511,1703,Billing Dispute,2025-09-23 10:41:00,In Progress,,High
5512,29224,Network Issue,2024-08-14 13:25:23,Resolved,8,High
5513,15873,Recharge Failure,2026-05-29 17:14:57,Resolved,14,Medium
5514,37606,Slow Internet,2025-04-05 14:28:58,Open,,Low
5515,2266,Signal Not Available,2025-02-18 10:19:58,Resolved,5,High
5516,35511,Data Not Working,2023-01-27 02:50:34,Resolved,0,High
5517,5705,Customer Service,2023-11-18 10:46:43,Resolved,13,Low
5518,48588,Slow Internet,2025-10-30 12:31:07,Open,,High
5519,32062,Refund Request,2023-11-14 08:12:20,Escalated,,Low
5520,49389,Wrong Plan Charged,2025-04-17 04:36:36,Closed,15,High
5521,30269,Network Issue,2024-09-22 02:08:09,Resolved,7,High
5522,7973,Recharge Failure,2023-02-03 22:53:21,Resolved,6,High
5523,8772,Network Issue,2023-12-17 06:20:43,Escalated,,High
5524,2964,Recharge Failure,2026-06-22 14:51:57,Open,,High
5525,36506,Signal Not Available,2024-12-08 18:08:22,Escalated,,High
5526,29682,Slow Internet,2024-07-14 01:15:21,Open,,Low
5527,326,Porting Issue,2025-06-01 12:44:55,Closed,12,High
5528,37867,Wrong Plan Charged,2025-07-05 14:25:25,Escalated,,High
5529,44719,Data Not Working,2024-03-23 08:30:22,Closed,6,Low
5530,21714,Porting Issue,2023-12-10 17:12:32,Open,,Low
5531,30243,Recharge Failure,2024-08-08 09:10:21,Resolved,11,High
5532,23275,Billing Dispute,2023-02-19 18:49:40,Open,,Medium
5533,44484,Slow Internet,2024-10-10 17:05:26,Escalated,,Critical
5534,18655,SIM Activation,2023-02-06 22:24:58,Closed,4,Medium
5535,735,Billing Dispute,2025-04-23 08:15:05,Closed,4,Critical
5536,17375,Recharge Failure,2026-06-30 06:13:14,Closed,6,Critical
5537,2100,Network Issue,2024-12-24 10:11:14,Resolved,8,High
5538,33274,Recharge Failure,2026-03-01 15:12:22,Open,,High
5539,25463,Customer Service,2024-01-05 14:05:47,Escalated,,Critical
5540,48761,Data Not Working,2023-09-28 02:03:21,Resolved,8,Low
5541,13993,Network Issue,2024-08-19 08:14:14,In Progress,,Critical
5542,22179,Slow Internet,2024-03-04 11:41:14,Closed,9,Low
5543,41846,Porting Issue,2024-11-26 18:00:22,Closed,3,Low
5544,3454,Billing Dispute,2023-02-23 20:47:56,Escalated,,Medium
5545,11991,Wrong Plan Charged,2024-09-09 04:24:18,Escalated,,High
5546,49013,Signal Not Available,2023-08-09 04:38:13,Closed,2,Low
5547,15600,Customer Service,2023-01-13 09:27:35,Open,,Critical
5548,4945,Slow Internet,2024-02-06 11:39:56,Escalated,,High
5549,18261,Signal Not Available,2024-03-06 11:45:04,In Progress,,Medium
5550,4858,Recharge Failure,2024-01-11 09:22:45,Closed,13,Critical
5551,35517,Slow Internet,2026-02-18 23:36:57,Resolved,9,Low
5552,33167,Data Not Working,2024-09-05 13:32:42,In Progress,,Medium
5553,10671,Porting Issue,2023-01-12 01:49:06,Open,,Low
5554,44140,Call Drop,2024-06-17 20:54:34,Closed,7,Critical
5555,21996,Signal Not Available,2026-01-18 17:07:05,Closed,2,High
5556,20425,Refund Request,2023-05-01 03:39:04,Open,,High
5557,9370,Refund Request,2025-12-15 07:38:26,Escalated,,Medium
5558,35240,Porting Issue,2026-03-18 05:31:23,Open,,Low
5559,40639,Slow Internet,2024-09-26 18:52:46,Escalated,,Medium
5560,10262,Signal Not Available,2023-02-16 19:33:32,Escalated,,High
5561,47559,Customer Service,2024-03-29 23:06:42,Open,,Critical
5562,30451,Slow Internet,2026-04-16 13:46:22,Escalated,,High
5563,27451,Data Not Working,2023-11-10 05:55:58,In Progress,,Medium
5564,31887,Data Not Working,2024-01-28 04:05:33,Open,,Low
5565,12563,Wrong Plan Charged,2023-03-22 12:59:08,Resolved,2,Medium
5566,35141,Recharge Failure,2023-05-11 07:21:48,Escalated,,Critical
5567,2317,Wrong Plan Charged,2026-02-08 00:03:40,Resolved,3,Low
5568,4630,Network Issue,2023-11-19 08:51:07,Escalated,,Medium
5569,20196,Billing Dispute,2023-04-11 11:07:58,Resolved,1,High
5570,25953,Refund Request,2025-05-20 01:15:50,In Progress,,Critical
5571,42698,Wrong Plan Charged,2025-01-16 01:50:50,Closed,1,High
5572,33869,Data Not Working,2026-06-08 04:30:19,Open,,Low
5573,38372,SIM Activation,2025-04-30 16:15:02,In Progress,,High
5574,28741,Network Issue,2023-05-20 14:41:49,Escalated,,Low
5575,4125,Network Issue,2023-07-07 19:42:15,Resolved,1,Medium
5576,32643,Network Issue,2024-08-13 19:20:01,In Progress,,Medium
5577,42496,Recharge Failure,2023-12-14 14:32:45,Open,,Medium
5578,14793,Call Drop,2023-02-04 21:12:34,Open,,High
5579,22288,Network Issue,2025-03-01 22:10:44,Escalated,,High
5580,32507,SIM Activation,2023-06-11 05:36:14,In Progress,,High
5581,45147,Refund Request,2024-10-14 06:19:41,Open,,Medium
5582,30646,Wrong Plan Charged,2023-05-28 15:17:34,In Progress,,High
5583,12805,Refund Request,2023-01-28 00:07:58,Closed,7,Low
5584,7299,Recharge Failure,2025-03-05 22:17:29,Open,,High
5585,10286,Signal Not Available,2025-12-17 21:54:06,Open,,Low
5586,40211,Signal Not Available,2025-12-21 09:58:50,Resolved,9,Low
5587,43889,SIM Activation,2024-12-11 15:52:27,Closed,12,Low
5588,18762,Network Issue,2024-05-22 05:24:07,Closed,12,Low
5589,3455,Signal Not Available,2024-11-08 14:56:14,Resolved,6,Critical
5590,26041,Call Drop,2026-04-20 09:31:57,Escalated,,Low
5591,43004,Call Drop,2024-08-20 09:14:57,Open,,Low
5592,44539,Network Issue,2024-04-11 04:27:22,Closed,5,High
5593,22845,Billing Dispute,2024-06-05 23:08:54,In Progress,,High
